avg_ratings,num_pages,num_ratings,num_reviews,publish_date,Young Adult,Thriller,Science Fiction,Paranormal,Fantasy,Novels,Historical,Fiction,Crime,Adult,Mystery,Nonfiction,Philosophy,Romance,Suspense,History,Classics,Childrens,Psychology,Contemporary,Literature,Biography,Humor,Cultural,Historical Fiction,Horror,publish_year,publish_month,num_awards,kindle_price
3.92,304.0,"28,550","3,335",2010-05-01 00:00:00,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2010,5,1,$7.55
4.03,266.0,"17,966","1,682",2010-06-01 00:00:00,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2010,6,0,$4.57
4.1,261.0,"10,271",909,2010-05-01 00:00:00,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,2010,5,0,$6.15
3.26,310.0,755,155,2011-06-21 00:00:00,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,2011,6,0,$7.99
4.08,225.0,"13,401","1,969",2011-10-25 00:00:00,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,2011,10,2,$4.49
4.23,404.0,"349,750","30,255",2012-08-07 00:00:00,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2012,8,2,$5.99
4.23,404.0,"349,834","30,260",2012-08-07 00:00:00,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2012,8,2,$5.83
4.03,288.0,"1,990",425,2012-09-04 00:00:00,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,2012,9,0,$6.15
3.81,224.0,"15,873","1,609",2012-06-19 00:00:00,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,2012,6,1,$7.99
3.75,473.0,"36,638","3,336",2009-09-03 00:00:00,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,2009,9,0,$11.99
3.76,401.0,"10,460",988,2009-04-14 00:00:00,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2009,4,0,$7.99
3.99,298.0,"1,858",158,2010-04-15 00:00:00,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,2010,4,0,$4.99
4.18,168.0,"51,940","3,289",2013-02-10 00:00:00,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2013,2,1,$4.19
3.38,251.0,133,79,2011-07-30 00:00:00,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2011,7,0,
4.67,280.0,6,1,2008-11-01 00:00:00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2008,11,0,
4.11,80.0,"5,456",447,2008-07-30 00:00:00,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,2008,7,0,$0.69
3.97,232.0,"11,155","1,666",2008-07-01 00:00:00,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,2008,7,0,$0.00
3.82,268.0,"27,637","1,992",2008-07-30 00:00:00,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,2008,7,0,$0.00
3.82,268.0,"27,631","1,991",2008-07-30 00:00:00,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,2008,7,0,$0.00
4.04,86.0,"57,846","2,795",2006-08-03 00:00:00,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,2006,8,0,$0.69
4.04,86.0,"57,838","2,794",2006-08-03 00:00:00,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,2006,8,0,$0.69
3.89,188.0,"2,299",211,2008-07-30 00:00:00,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,2008,7,0,$0
4.22,159.0,"22,180","1,215",2008-07-30 00:00:00,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,2008,7,0,$0.69
4.22,159.0,"22,182","1,215",2008-07-30 00:00:00,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,2008,7,0,$0.69
3.65,213.0,31,7,2009-06-01 00:00:00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2009,6,0,$9.99
4.08,242.0,"9,619",745,2008-04-15 00:00:00,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2008,4,0,$14.99
4.7,390.0,184,131,2017-08-29 00:00:00,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,2017,8,0,$11.99
3.88,258.0,149,21,2011-01-18 00:00:00,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2011,1,0,$0.00
3.89,208.0,765,131,2007-04-01 00:00:00,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2007,4,0,$2.99
4.3,352.0,132,36,2008-09-01 00:00:00,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2008,9,0,$0.00
3.41,190.0,266,38,2006-12-01 00:00:00,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2006,12,0,
3.53,267.0,886,225,2007-08-01 00:00:00,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,2007,8,0,$2.99
3.51,264.0,43,14,2011-05-17 00:00:00,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2011,5,0,
3.65,264.0,192,51,2012-09-18 00:00:00,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2012,9,0,$4.99
3.91,284.0,554,49,2012-10-16 00:00:00,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,2012,10,0,$7.99
3.76,0.0,"3,609",522,2010-06-15 00:00:00,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2010,6,0,
4.25,240.0,64,8,2014-05-13 00:00:00,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2014,5,0,$10.99
5.0,248.0,3,1,2011-02-11 00:00:00,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2011,2,0,$2.99
3.56,0.0,106,26,2009-03-14 00:00:00,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2009,3,0,
4.0,238.0,17,4,2009-09-19 00:00:00,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2009,9,0,
4.27,240.0,15,7,2011-08-01 00:00:00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2011,8,0,
3.88,360.0,17,9,2009-11-10 00:00:00,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2009,11,0,
4.31,472.0,"8,507",179,2008-12-01 00:00:00,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,2008,12,0,$0.99
4.11,264.0,"2,684",292,2010-10-12 00:00:00,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,2010,10,0,$9.08
3.81,384.0,97,21,2014-08-12 00:00:00,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2014,8,0,$6.99
3.9,164.0,192,38,2008-06-23 00:00:00,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,2008,6,1,$0.99
4.05,48.0,"34,313",828,2008-07-04 00:00:00,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,2008,7,0,$0.99
4.14,256.0,"1,711",190,2009-04-07 00:00:00,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2009,4,0,
3.89,256.0,"3,907",548,2013-04-01 00:00:00,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,2013,4,0,$9.17
4.06,258.0,31,8,2008-05-27 00:00:00,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2008,5,0,
3.83,332.0,101,16,2011-11-15 00:00:00,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2011,11,0,$0.99
4.24,298.0,62,8,2011-12-15 00:00:00,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2011,12,0,$2.99
4.37,252.0,43,3,2012-07-15 00:00:00,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2012,7,0,$2.99
4.13,278.0,"8,568","1,147",2009-10-23 00:00:00,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,2009,10,2,$0.00
4.36,535.0,"63,469","2,736",2009-03-24 00:00:00,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,2009,3,1,$7.26
4.36,535.0,"63,471","2,736",2009-03-24 00:00:00,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,2009,3,1,$7.26
3.83,400.0,"9,349","1,793",2009-05-13 00:00:00,True,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2009,5,1,$10.99
4.08,804.0,"5,031","1,377",2009-08-05 00:00:00,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2009,8,0,$10.99
4.06,249.0,785,126,2010-02-03 00:00:00,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2010,2,0,$10.99
4.42,593.0,"61,302","3,081",2010-03-23 00:00:00,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2010,3,1,$5.3
4.82,212.0,11,8,2008-10-31 00:00:00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2008,10,0,
3.93,400.0,148,14,2009-10-01 00:00:00,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2009,10,0,
4.83,66.0,6,5,2008-11-03 00:00:00,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2008,11,0,
3.63,272.0,"5,658",833,2009-09-22 00:00:00,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2009,9,2,$7.55
